Mystical,TRS,Cobblestone,15,19,2,3640,2321169
AZIO,Ghost,Mirage,11,16,2,3596,2321232
Envy,NiP,Inferno,16,13,1,3601,2320995
Luminosity,Swole Patrol,Train,16,4,1,3596,2321224
OpTic,RONIN,Mirage,16,6,1,3596,2321223
Most Wanted,Swole Patrol,Overpass,8,16,2,3596,2321222
NiP,Envy,Cache,16,4,1,3601,2320994
Dignitas,Bravado,Mirage,16,6,1,3596,2321219
BIG,Red Reserve,Cobblestone,7,16,2,3469,2321200
PRIDE,Nexus,Cache,16,9,1,3638,2321225
PRIDE,Nexus,Mirage,5,16,2,3638,2321225
Torqued,Dignitas,Train,16,4,1,3596,2321231
Windigo,GoldenGitte,Cache,13,16,2,3595,2321229
HOLLYWOOD,Windigo,Overpass,9,16,2,3595,2321208
EURONICS,weneeddollars,Cobblestone,19,16,1,3595,2321230
Windigo,Singularity,Inferno,14,16,2,3550,2321202
Windigo,Singularity,Cache,16,9,1,3550,2321202
Nexus,DreamEaters,Cobblestone,16,7,1,3638,2321214
Valiance,Nemiga,Mirage,16,11,1,3595,2321211
EURONICS,HEY,Nuke,16,5,1,3595,2321207
Bpro,L'arrosoir,Inferno,16,2,1,3595,2321210
FlipSid3,weneeddollars,Train,8,16,2,3595,2321226
Asterion,Enyoy,Inferno,10,16,2,3595,2321209
GoldenGitte,Imperial,Overpass,16,7,1,3595,2321213
Valiance,AVANGAR,Mirage,16,14,1,3595,2321228
Bpro,Enyoy,Train,16,10,1,3595,2321227
Etherian,TeamOne,Mirage,19,17,1,3632,2321162
SCARZ Absolute,TYLOO,Cache,1,16,2,3625,2320949
Etherian,TeamOne,Cache,19,16,1,3632,2321162
Etherian,TeamOne,Overpass,5,16,2,3632,2321162
Complexity,Cloud9,Mirage,11,16,2,3362,2319555
Yeah,C4,Nuke,22,20,1,3637,2321185
Yeah,C4,Cache,16,12,1,3637,2321185
Yeah,C4,Train,14,16,2,3637,2321185
BOOT-d[S],Flash,Cobblestone,9,16,2,3625,2320950
SCARZ Absolute,TYLOO,Inferno,4,16,2,3625,2320949
Lynn Vision,JSBF,Train,16,10,1,3629,2321130
mousesports,x-kom,Train,16,9,1,3494,2321080
HellRaisers,Dark Tigers,Cobblestone,16,9,1,3494,2321081
BOOT-d[S],Flash,Cache,16,7,1,3625,2320950
BOOT-d[S],Flash,Mirage,16,6,1,3625,2320950
Ghost,NRG,Cobblestone,4,16,2,3362,2319553
subtLe,AZIO,Cache,16,4,1,3470,2321197
Renegades,OpTic,Mirage,16,19,2,3362,2319548
Most Wanted,BlackOut,Inferno,6,16,2,3632,2321163
Most Wanted,BlackOut,Nuke,16,10,1,3632,2321163
Rogue,Liquid,Overpass,10,16,2,3362,2319550
x-kom,mousesports,Mirage,9,16,2,3494,2321147
Luminosity,eUnited,Cobblestone,16,6,1,3602,2321037
OpTic,Renegades,Train,8,16,2,3362,2319549
Liquid,Rogue,Inferno,16,14,1,3362,2319551
subtLe,Mythic,Mirage,16,10,1,3470,2321195
FURIA,Virtue,Cache,16,13,1,3637,2321183
FURIA,Virtue,Train,16,5,1,3637,2321183
Mask Off,Grizzlys,Inferno,16,10,1,3470,2321064
subtLe,CheckSix,Train,3,16,2,3470,2321196
eUnited,ex-Iceberg,Train,16,12,1,3632,2321161
eUnited,ex-Iceberg,Cache,16,12,1,3632,2321161
NRG,Ghost,Overpass,19,17,1,3362,2319552
Cloud9,Complexity,Inferno,17,19,2,3362,2319554
Most Wanted,BlackOut,Mirage,16,13,1,3632,2321163
Lynn Vision,NASR,Cobblestone,16,6,1,3629,2321132
Renegades,Complexity,Cache,16,8,1,3602,2321187
Dark Tigers,HellRaisers,Inferno,15,15,2,3494,2321148
Dark Tigers,GameAgents,Mirage,13,16,2,3494,2321086
GameAgents,Dark Tigers,Cobblestone,16,5,1,3494,2321153
fnatic,Envy,Inferno,16,8,1,3601,2320990
Nexus,BIG,Cobblestone,11,16,2,3469,2321179
SJ,pro100,Inferno,16,13,1,3599,2321014
GODSENT,Nexus,Mirage,16,6,1,3469,2321180
Envy,fnatic,Cobblestone,7,16,2,3601,2320991
Astralis,Envy,Train,16,5,1,3601,2320992
mousesports,eXtatus,Train,16,11,1,3494,2321088
FaZe,GameAgents,Cache,16,10,1,3494,2321089
eXtatus,mousesports,Overpass,14,16,2,3494,2321156
Envy,Astralis,Inferno,9,16,2,3601,2320993
GameAgents,FaZe,Inferno,10,16,2,3494,2321155
Vega Squadron,TYLOO,Mirage,5,16,2,3625,2320951
Virtus.pro,x-kom,Inferno,16,12,1,3494,2321090
FaZe,HellRaisers,Inferno,16,10,1,3494,2321091
Virtus.pro,mousesports,Nuke,1,16,2,3494,2321087
mousesports,Virtus.pro,Train,13,16,2,3494,2321154
GODSENT,Kinguin,Mirage,10,16,2,3469,2321178
Taboo,MC,Cobblestone,19,16,1,3485,2321050
Vega Squadron,TYLOO,Inferno,8,16,2,3625,2320951
eXtatus,Virtus.pro,Mirage,10,16,2,3494,2321152
x-kom,eXtatus,Inferno,10,16,2,3494,2321083
GameAgents,HellRaisers,Cobblestone,7,16,2,3494,2321150
STREAMLINE,Ground Zero,Mirage,16,11,1,3485,2321054
STREAMLINE,Ground Zero,Inferno,19,15,1,3485,2321054
eXtatus,x-kom,Mirage,14,16,2,3494,2321149
HellRaisers,GameAgents,Inferno,16,6,1,3494,2321082
Taboo,MC,Cache,16,11,1,3485,2321050
Virtus.pro,eXtatus,Cobblestone,12,16,2,3494,2321085
NOREG,Space Soldiers,Cobblestone,11,16,2,3623,2320874
FaZe,Dark Tigers,Overpass,16,5,1,3494,2321151
Enyoy,GODSENT,Mirage,11,16,2,3469,2321181
Dark Tigers,FaZe,Mirage,5,16,2,3494,2321084
NOREG,Space Soldiers,Nuke,14,16,2,3623,2320874
Control,Taboo,Train,16,7,1,3492,2320911
AGO,BOOT-d[S],Train,16,6,1,3625,2320945
Lucky7,Ground Zero,Inferno,16,6,1,3471,2320894
Conspiracy,Dark Sided,Train,13,16,2,3492,2320906
Taboo,Control,Cobblestone,16,11,1,3492,2320910
Legacy,Carnage,Cache,16,7,1,3471,2320800
GrayToad,GOSU,Mirage,7,16,2,3629,2321099
Dark Sided,Conspiracy,Inferno,16,12,1,3492,2320907
Tainted Minds,Corvidae,Mirage,16,10,1,3553,2321005
ORDER,Lucky7,Train,16,8,1,3471,2320803
Beyond,JSBF,Nuke,16,9,1,3629,2321100
Spirit,Flash,Cobblestone,16,6,1,3625,2320946
Grayhound,Tainted Minds,Nuke,16,7,1,3492,2320904
Imperial,Sprout,Mirage,16,10,1,3600,2321068
Lynn Vision,ROAR,Train,5,16,2,3629,2321098
Vega Squadron,MVP PK,Inferno,11,16,2,3625,2320947
Tainted Minds,Corvidae,Cache,16,3,1,3553,2321005
OpTic,Liquid,Train,16,12,1,3602,2321035
Luminosity,Splyce,Train,16,3,1,3362,2319542
Rogue,SK,Overpass,12,16,2,3362,2319540
Liquid,OpTic,Inferno,16,13,1,3602,2321034
Splyce,Luminosity,Mirage,16,13,1,3362,2319543
Grizzlys,eUnited,Mirage,1,16,2,3470,2320882
SK,Rogue,Mirage,14,16,2,3362,2319541
Dignitas,NRG,Mirage,13,16,2,3362,2319544
TYLOO,MVP PK,Cobblestone,9,16,2,3625,2320944
Cloud9,Ghost,Overpass,16,13,1,3362,2319546
Atmosphere,Mask Off,Nuke,16,5,1,3470,2321063
NRG,Dignitas,Inferno,16,3,1,3362,2319545
Ghost,Cloud9,Mirage,16,14,1,3362,2319547
Vega Squadron,SCARZ Absolute,Cache,16,9,1,3625,2320943
GOSU,Eclipse,Mirage,3,16,2,3629,2321097
Imperial,Sprout,Train,16,14,1,3600,2321068
TRIDENT,Grayhound,Cache,9,16,2,3471,2320633
Tainted Minds,Grayhound,Cache,16,13,1,3492,2320905
PRIDE,Ha MaSSe,Mirage,16,14,1,3607,2321070
GODSENT,Astralis,Mirage,2,16,2,3601,2320987
Vexed,Property,Cobblestone,16,12,1,3599,2321012
aAa,ALTERNATE aTTaX,Cobblestone,14,16,2,3469,2321109
SJ,Kinguin,Mirage,8,16,2,3469,2321111
Envy,GODSENT,Cache,13,16,2,3601,2320988
fnatic,North,Cobblestone,9,16,2,3361,2319932
PRIDE,Ha MaSSe,Cache,16,12,1,3607,2321070
Movistar Riders,SJ,Inferno,9,16,2,3469,2321110
GODSENT,Envy,Train,16,8,1,3601,2320989
North,fnatic,Train,16,11,1,3361,2319933
attackiereN,Royal Bandits,Cobblestone,24,28,2,3631,2321114
attackiereN,Royal Bandits,Train,16,9,1,3631,2321114
attackiereN,Royal Bandits,Mirage,7,16,2,3631,2321114
eUnited,Luminosity,Cache,16,6,1,3602,2321036
Nemiga,Red Reserve,Inferno,16,12,1,3469,2321113
AGO,Spirit,Cobblestone,16,6,1,3625,2320948
LDLC,Natus Vincere,Nuke,6,16,2,3361,2319931
EnVyUs Academy,Nexus,Cobblestone,16,11,1,3469,2321103
Astralis,GODSENT,Inferno,16,13,1,3601,2320986
pro100,EPG,Cobblestone,16,7,1,3581,2321007
ALTERNATE aTTaX,FlipSid3,Mirage,16,9,1,3469,2320412
Space Soldiers,Envy,Train,16,12,1,3361,2319928
Enyoy,Kinguin,Train,8,16,2,3469,2321105
Envy,Space Soldiers,Cache,5,16,2,3361,2319929
pro100,EPG,Inferno,16,6,1,3581,2321007
ALTERNATE aTTaX,GODSENT,Overpass,19,16,1,3469,2321104
Enyoy,aAa,Cache,16,7,1,3469,2321112
Sprout,BIG,Train,16,10,1,3469,2321107
FlipSid3,Nexus,Mirage,10,16,2,3469,2321106
Natus Vincere,LDLC,Inferno,16,6,1,3361,2319930
DIVIZON,EnVyUs Academy,Train,13,16,2,3469,2321108
Valiance,EPG,Mirage,16,7,1,3599,2321013
Carnage,Ground Zero,Cache,16,12,1,3492,2320902
R!OT,STREAMLINE,Mirage,11,16,2,3492,2320897
Beyond,Eclipse,Inferno,4,16,2,3629,2320977
Ground Zero,Carnage,Train,19,15,1,3492,2320901
ex-Athletico,ORDER,Inferno,10,16,2,3492,2321096
STREAMLINE,R!OT,Inferno,16,7,1,3492,2320898
ex-Athletico,Lucky7,Mirage,7,16,2,3492,2320900
Chiefs,ORDER,Train,4,16,2,3492,2320895
Lucky7,ex-Athletico,Inferno,10,16,2,3492,2320899
ORDER,Chiefs,Mirage,16,13,1,3492,2320896
Sprout,Epsilon,Cobblestone,16,4,1,3623,2321069
Sprout,Epsilon,Train,16,7,1,3623,2321069
ORDER,ex-Athletico,Mirage,16,5,1,3492,2321095
ex-Riotous Academy,Grayhound,Nuke,7,16,2,3471,2321062
Renegades,eUnited,Cobblestone,19,17,1,3602,2321031
Beyond,ROAR,Inferno,6,16,2,3629,2320976
RONIN,ex-Iceberg,Mirage,14,16,2,3632,2321039
RONIN,ex-Iceberg,Inferno,16,3,1,3632,2321039
RONIN,ex-Iceberg,Overpass,15,19,2,3632,2321039
NRG,Cloud9,Overpass,16,7,1,3362,2319539
OpTic,Splyce,Mirage,16,12,1,3362,2319538
Cloud9,NRG,Inferno,16,11,1,3362,2319537
ALTERNATE aTTaX,EnVyUs Academy,Train,16,9,1,3469,2320418
Splyce,OpTic,Train,3,16,2,3362,2319536
Luminosity,Liquid,Cobblestone,16,11,1,3362,2319535
Complexity,Rogue,Cache,16,3,1,3362,2319533
eUnited,Renegades,Train,13,16,2,3602,2321030
Liquid,Luminosity,Overpass,16,10,1,3362,2319534
Rogue,Complexity,Train,16,6,1,3362,2319532
Renegades,NRG,Train,7,16,2,3602,2321029
NiP,HellRaisers,Inferno,16,2,1,3361,2319896
HEY,Windigo,Inferno,5,16,2,3550,2320806
FlipSid3,Enyoy,Mirage,12,16,2,3469,2321071
Envy,Natus Vincere,Inferno,6,16,2,3361,2319900
Complexity,NRG,Cache,14,16,2,3602,2321033
NRG,Complexity,Nuke,16,4,1,3602,2321032
Space Soldiers,AGO,Nuke,16,2,1,3361,2319903
GODSENT,NiP,Cobblestone,1,16,2,3601,2320985
Windigo,Quantum Bellator Fire,Train,16,2,1,3599,2321009
AGO,Space Soldiers,Mirage,4,16,2,3361,2319901
EnVyUs Academy,pro100,Mirage,16,13,1,3550,2320957
EnVyUs Academy,pro100,Cache,11,16,2,3550,2320957
HEY,Windigo,Mirage,16,11,1,3550,2320806
NiP,GODSENT,Train,16,8,1,3601,2320984
Windigo,aAa,Cobblestone,18,22,2,3469,2319238
FlipSid3,Kinguin,Nuke,10,16,2,3469,2321078
Fragsters,DIVIZON,Train,12,16,2,3469,2321076
EnVyUs Academy,pro100,Cobblestone,6,16,2,3550,2320957
ALTERNATE aTTaX,BIG,Cobblestone,14,16,2,3469,2319463
GameAgents,forZe,Mirage,16,14,1,3599,2321010
GODSENT,Movistar Riders,Mirage,16,11,1,3469,2321077
HellRaisers,NiP,Cobblestone,16,9,1,3361,2319898
Nemiga,GoodJob,Inferno,9,16,2,3599,2321008
Astralis,fnatic,Train,16,1,1,3601,2320982
FlipSid3,Nemiga,Mirage,8,16,2,3469,2321073
HEY,Windigo,Train,7,16,2,3550,2320806
Sprout,aAa,Inferno,16,9,1,3469,2321079
fnatic,Astralis,Inferno,7,16,2,3601,2320983
AVANGAR,Nexus,Mirage,16,6,1,3599,2321011
GODSENT,Property,Mirage,16,9,1,3469,2321074
Natus Vincere,Envy,Train,16,10,1,3361,2319880
Nexus,Kinguin,Cobblestone,12,16,2,3469,2321072
ex-Athletico,AVANT,Cache,16,6,1,3478,2319376
AVANT,ex-Athletico,Overpass,16,13,1,3478,2319377
Eclipse,JSBF,Cobblestone,16,4,1,3629,2320974
aAa,Kinguin,Nuke,3,16,2,3469,2321021
Grayhound,Corvidae,Inferno,16,8,1,3478,2319370
Dark Sided,Carnage,Train,14,16,2,3471,2320877
Corvidae,Grayhound,Mirage,3,16,2,3478,2319371
Quantum Bellator Fire,Epsilon,Inferno,14,16,2,3623,2321002
Quantum Bellator Fire,Epsilon,Mirage,14,16,2,3623,2321002
Heroic,NiP,Inferno,6,16,2,3361,2319922
NiP,Heroic,Train,16,19,2,3361,2319923
Lynn Vision,GOSU,Cobblestone,8,16,2,3629,2320973
Enyoy,Sprout,Inferno,16,12,1,3469,2321020
Enyoy,Nexus,Mirage,16,13,1,3469,2321022
PRIDE,k0pfsache,Mirage,16,3,1,3607,2321066
Astralis,HellRaisers,Overpass,16,19,2,3361,2319924
NRG,Renegades,Inferno,16,9,1,3602,2321028
Heroic,G2,Inferno,10,16,2,3361,2319926
Singularity,Movistar Riders,Overpass,25,22,1,3469,2321023
PRIDE,k0pfsache,Cache,16,3,1,3607,2321066
G2,Heroic,Overpass,16,14,1,3361,2319927
HellRaisers,Astralis,Mirage,6,16,2,3361,2319925
Property,DIVIZON,Cache,16,11,1,3469,2321024
Asterion,SJ,Mirage,16,11,1,3469,2320136
Tricked,Epsilon,Cobblestone,11,16,2,3607,2321065
Tricked,Epsilon,Train,16,8,1,3607,2321065
Legacy,AVANT,Mirage,16,11,1,3616,2320963
AVANGAR,Fragsters,Train,8,16,2,3546,2320929
Windigo,ALTERNATE aTTaX,Inferno,16,4,1,3623,2320962
Windigo,ALTERNATE aTTaX,Mirage,10,16,2,3623,2320962
Windigo,ALTERNATE aTTaX,Cobblestone,16,9,1,3623,2320962
NewliFe,ROAR,Mirage,16,5,1,3609,2321003
NewliFe,ROAR,Train,7,16,2,3609,2321003
NewliFe,ROAR,Inferno,5,16,2,3609,2321003
Taboo,Chiefs,Cobblestone,16,13,1,3478,2319373
Lynn Vision,Beyond,Mirage,6,16,2,3629,2320965
Legacy,AVANT,Cache,16,9,1,3616,2320963
Chiefs,Taboo,Train,16,3,1,3478,2319372
Ground Zero,Dark Sided,Train,6,16,2,3478,2319375
MC,Tainted Minds,Inferno,10,16,2,3471,2320893
Corvidae,Surge,Mirage,16,10,1,3492,2320909
Dark Sided,Ground Zero,Inferno,16,13,1,3478,2319374
AVANGAR,Fragsters,Inferno,7,16,2,3546,2320929
Surge,Corvidae,Inferno,4,16,2,3492,2320908
NRG,Liquid,Nuke,16,11,1,3618,2320798
AVANGAR,Fragsters,Mirage,16,3,1,3546,2320929
NRG,Liquid,Overpass,16,9,1,3618,2320798
Virtus.pro,Property,Cobblestone,16,13,1,3469,2320923
Dark Origin,ex-SEAL,Train,5,16,2,3631,2321015
Asterion,Sprout,Cobblestone,18,22,2,3469,2320924
Sprout,AVANGAR,Mirage,11,16,2,3623,2321001
Sprout,AVANGAR,Cobblestone,11,16,2,3623,2321001
DreamEaters,Nexus,Inferno,10,16,2,3631,2321018
Pompa,Royal Bandits,Mirage,7,16,2,3631,2321019
Pompa,Royal Bandits,Inferno,14,16,2,3631,2321019
PACT,XPC,Mirage,3,16,2,3578,2320724
PACT,XPC,Overpass,16,8,1,3578,2320724
PACT,XPC,Train,12,16,2,3578,2320724
Dark Origin,ex-SEAL,Cobblestone,17,19,2,3631,2321015
DreamEaters,Nexus,Mirage,5,16,2,3631,2321018
Windigo,Kinguin,Train,16,12,1,3469,2320922
Nexus,Virtus.pro,Cobblestone,14,16,2,3469,2320927
Bpro,PUR$i$EURA,Nuke,19,16,1,3631,2321016
Asterion,PRIDE,Mirage,16,5,1,3469,2321000
Unity,Property,Cache,9,16,2,3469,2320925
Red Reserve,Kinguin,Cobblestone,3,16,2,3469,2320928
Sprout,Wind and Rain,Inferno,12,16,2,3469,2320926
Bpro,PUR$i$EURA,Mirage,16,9,1,3631,2321016
Spirit,Enyoy,Overpass,16,7,1,3469,2320960
Kinguin,eXtatus,Mirage,16,14,1,3469,2320959
EPG,GoodJob,Inferno,6,16,2,3581,2320930
Beyond,XCN,Cobblestone,5,16,2,3614,2320980
EPG,GoodJob,Cache,16,9,1,3581,2320930
EPG,GoodJob,Mirage,16,14,1,3581,2320930
Quantum Bellator Fire,Singularity,Cache,5,16,2,3585,2320857
Quantum Bellator Fire,Singularity,Train,16,13,1,3585,2320857
Quantum Bellator Fire,Singularity,Inferno,10,16,2,3585,2320857
Sprout,ALTERNATE aTTaX,Mirage,16,12,1,3600,2320942
Beyond,XCN,Train,16,8,1,3614,2320980
Beyond,XCN,Mirage,25,22,1,3614,2320980
Sprout,ALTERNATE aTTaX,Inferno,19,17,1,3600,2320942
fnatic,Space Soldiers,Cobblestone,16,12,1,3112,2320939
fnatic,Space Soldiers,Inferno,16,19,2,3112,2320939
Quantum Bellator Fire,Sprout,Cache,5,16,2,3623,2320809
Torqued,Complexity,Train,16,14,1,3618,2320795
Torqued,Complexity,Nuke,16,9,1,3618,2320795
fnatic,Space Soldiers,Mirage,16,14,1,3112,2320939
Quantum Bellator Fire,Sprout,Mirage,14,16,2,3623,2320809
AVANGAR,Imperial,Mirage,19,17,1,3540,2320934
Valiance,pro100,Nuke,16,9,1,3599,2320765
Epsilon,AVANGAR,Cobblestone,13,16,2,3623,2320810
AVANGAR,Imperial,Train,16,5,1,3540,2320934
EURONICS,Berzerk,Cache,16,11,1,3631,2321027
EURONICS,Berzerk,Cobblestone,16,3,1,3631,2321027
Liquid,Torqued,Cobblestone,19,16,1,3618,2320797
Liquid,Torqued,Inferno,16,2,1,3618,2320797
Kinguin,Red Reserve,Overpass,16,14,1,3540,2320935
Kinguin,Red Reserve,Mirage,10,16,2,3540,2320935
Kinguin,Red Reserve,Cobblestone,16,13,1,3540,2320935
EURONICS,Berzerk,Inferno,12,16,2,3631,2321027
Epsilon,AVANGAR,Train,10,16,2,3623,2320810
NRG,Rogue,Nuke,16,7,1,3618,2320796
NRG,Rogue,Mirage,16,9,1,3618,2320796
LPSP,GoldenGitte,Train,7,16,2,3624,2320958
LPSP,GoldenGitte,Cache,19,16,1,3624,2320958
LPSP,GoldenGitte,Overpass,4,16,2,3624,2320958
Fragsters,Virtus.pro,Train,14,16,2,3469,2320961
NRG,Rogue,Overpass,17,19,2,3618,2320796
Space Soldiers,GODSENT,Cache,16,10,1,3112,2320914
Nemiga,ALTERNATE aTTaX,Cobblestone,13,16,2,3600,2320869
LPSP,Windigo,Cobblestone,12,16,2,3585,2320825
LPSP,Windigo,Overpass,10,16,2,3585,2320825
fnatic,TeamOne,Mirage,16,7,1,3112,2320916
fnatic,TeamOne,Nuke,16,6,1,3112,2320916
Those Damn Canadians,LLG,Inferno,13,16,2,3113,2320919
Those Damn Canadians,LLG,Overpass,17,19,2,3113,2320919
fnatic,MVP PK,Mirage,22,20,1,3112,2320912
Cloud9,TeamOne,Train,11,16,2,3112,2320913
Cloud9,TeamOne,Mirage,16,3,1,3112,2320913
Cloud9,TeamOne,Cache,12,16,2,3112,2320913
fnatic,MVP PK,Inferno,16,2,1,3112,2320912
Yeah,W7M,Train,16,10,1,3621,2320779
Yeah,W7M,Mirage,16,14,1,3621,2320779
Epsilon,Fragsters,Mirage,8,16,2,3585,2320826
Nemiga,ALTERNATE aTTaX,Train,3,16,2,3600,2320869
Space Soldiers,GODSENT,Mirage,16,14,1,3112,2320914
Epsilon,Fragsters,Train,8,16,2,3585,2320826
NRG,Splyce,Cobblestone,16,2,1,3618,2320793
Liquid,Dignitas,Train,16,10,1,3618,2320794
GoldenGitte,x-kom,Cache,16,9,1,3624,2320891
GoldenGitte,x-kom,Train,7,16,2,3624,2320891
GoldenGitte,x-kom,Mirage,16,13,1,3624,2320891
NRG,Splyce,Nuke,16,10,1,3618,2320793
SJ,EPG,Mirage,14,16,2,3599,2320766
Liquid,Dignitas,Mirage,16,7,1,3618,2320794
Windigo,Codewise Unicorns,Cobblestone,16,6,1,3623,2320931
Property,LPSP,Mirage,12,16,2,3624,2320933
Property,LPSP,Train,16,14,1,3624,2320933
Property,LPSP,Cobblestone,6,16,2,3624,2320933
Luminosity,Rogue,Cache,11,16,2,3618,2320792
Luminosity,Rogue,Mirage,6,16,2,3618,2320792
Windigo,Codewise Unicorns,Mirage,16,12,1,3623,2320931
fnatic,AGO,Cache,9,16,2,3112,2320848
BIG,AGO,Cache,14,16,2,3112,2320837
BIG,AGO,Overpass,16,19,2,3112,2320837
fnatic,BIG,Train,16,7,1,3112,2320851
fnatic,AGO,Mirage,16,10,1,3112,2320848
GODSENT,MAX,Mirage,16,3,1,3112,2320849
GODSENT,MAX,Cache,16,6,1,3112,2320849
GODSENT,Cloud9,Cache,8,16,2,3112,2320839
GODSENT,Cloud9,Train,11,16,2,3112,2320839
Torqued,ex-Iceberg,Inferno,16,8,1,3470,2320743
Ghost,OpTic,Overpass,13,16,2,3362,2319531
RONIN,Most Wanted,Mirage,14,16,2,3470,2320880
Mask Off,Freedom 35,Mirage,16,12,1,3470,2320892
OpTic,Ghost,Train,4,16,2,3362,2319530
Renegades,Liquid,Cobblestone,9,16,2,3362,2319529
Complexity,Rogue,Train,16,19,2,3602,2320734
Liquid,Renegades,Mirage,16,12,1,3362,2319528
Cloud9,MAX,Train,16,4,1,3112,2320853
fnatic,BIG,Cobblestone,13,16,2,3112,2320851
BlackOut,Freedom 35,Inferno,17,19,2,3470,2320879
Cloud9,MAX,Inferno,16,8,1,3112,2320853
ALTERNATE aTTaX,Windigo,Train,16,3,1,3623,2320807
Tricked,Imperial,Mirage,13,16,2,3585,2320824
Virtue,No Limits,Cobblestone,16,8,1,3621,2320776
LPSP,XPC,Nuke,16,10,1,3624,2320890
LPSP,XPC,Mirage,14,16,2,3624,2320890
LPSP,XPC,Train,16,8,1,3624,2320890
ALTERNATE aTTaX,Windigo,Mirage,16,11,1,3623,2320807
Virtue,No Limits,Overpass,16,8,1,3621,2320776
Tricked,Imperial,Cobblestone,14,16,2,3585,2320824
greedisgood,Property,Overpass,13,16,2,3624,2320889
AVANGAR,Bpro,Cobblestone,16,5,1,3550,2320773
AVANGAR,Bpro,Mirage,16,2,1,3550,2320773
Space Jam,EPG,Train,19,16,1,3581,2320884
Space Jam,EPG,Nuke,11,16,2,3581,2320884
Space Jam,EPG,Mirage,13,16,2,3581,2320884
greedisgood,Property,Cobblestone,16,19,2,3624,2320889
Space Soldiers,TeamOne,Train,16,11,1,3112,2320841
Taboo,Surge,Cache,9,16,2,3492,2320493
Tainted Minds,Corvidae,Inferno,16,9,1,3492,2320496
Tainted Minds,Dark Sided,Train,19,16,1,3492,2320710
Space Soldiers,TeamOne,Mirage,11,16,2,3112,2320841
Surge,Taboo,Mirage,4,16,2,3492,2320492
Grayhound,Corvidae,Cache,16,7,1,3541,2320750
Ground Zero,Chiefs,Mirage,14,16,2,3471,2320876
ORDER,Bravado,Train,16,4,1,3112,2320842
Envy,MVP PK,Inferno,7,16,2,3112,2320844
Corvidae,Tainted Minds,Train,8,16,2,3492,2320497
Conspiracy,Control,Nuke,17,19,2,3492,2320490
Envy,MVP PK,Cobblestone,16,7,1,3112,2320844
Dark Sided,Tainted Minds,Inferno,17,19,2,3492,2320709
Space Soldiers,ORDER,Train,16,10,1,3112,2320847
Space Soldiers,ORDER,Cache,16,9,1,3112,2320847
Control,Conspiracy,Train,14,16,2,3492,2320491
Tainted Minds,Dark Sided,Train,19,16,1,3541,2320749
ORDER,Bravado,Mirage,16,12,1,3112,2320842
MVP PK,Recca,Cobblestone,16,7,1,3112,2320832
Envy,Recca,Cobblestone,16,13,1,3112,2320835
Envy,Recca,Train,13,16,2,3112,2320835
TeamOne,Bravado,Mirage,16,2,1,3112,2320845
NRG,Liquid,Train,16,14,1,3602,2320730
Rogue,Luminosity,Nuke,16,10,1,3362,2319524
Luminosity,Rogue,Train,16,10,1,3362,2319525
Mask Off,Torqued,Inferno,13,16,2,3470,2320741
ex-eRa,HWML,Mirage,16,4,1,3470,2320744
Ghost,Splyce,Mirage,16,14,1,3362,2319526
BlackOut,h00liGaNz,Cobblestone,16,10,1,3470,2320742
Splyce,Ghost,Train,10,16,2,3362,2319527
ex-eRa,Etherian,Mirage,16,9,1,3470,2320870
MVP PK,Recca,Mirage,16,14,1,3112,2320832
Space Soldiers,Bravado,Cobblestone,16,11,1,3112,2320833
Space Soldiers,Bravado,Train,16,7,1,3112,2320833
ORDER,TeamOne,Train,16,13,1,3112,2320834
ORDER,TeamOne,Mirage,9,16,2,3112,2320834
LLG,Keyd fe,Mirage,13,16,2,3113,2320619
LLG,Keyd fe,Cobblestone,16,7,1,3113,2320619
TeamOne,Bravado,Cache,16,13,1,3112,2320845
Control,ex-Riotous Academy,Overpass,16,10,1,3471,2320875
Windigo,Property,Overpass,10,16,2,3599,2320777
EPG,Playing Ducks,Train,16,2,1,3607,2320856
mousesports,FaZe,Mirage,2,16,2,3601,2320785
Movistar Riders,ALTERNATE aTTaX,Train,16,11,1,3469,2320858
NiP,G2,Inferno,16,12,1,3361,2319891
Singularity,Sprout,Overpass,16,10,1,3469,2320866
Property,aAa,Cache,16,9,1,3469,2320859
SJ,Windigo,Inferno,14,16,2,3469,2320867
Wind and Rain,Singularity,Mirage,3,16,2,3469,2320862
EPG,Playing Ducks,Nuke,16,5,1,3607,2320856
Astralis,FaZe,Inferno,19,15,1,3601,2320786
G2,NiP,Mirage,11,16,2,3361,2319890
x-kom,Vexed,Train,19,17,1,3624,2320873
Heroic,mousesports,Inferno,5,16,2,3361,2319892
GoodJob,Imperial,Cache,15,19,2,3540,2320767
GoodJob,Imperial,Inferno,13,16,2,3540,2320767
FaZe,Astralis,Mirage,11,16,2,3601,2320787
mousesports,Heroic,Cobblestone,14,16,2,3361,2319893
Rogue,Complexity,Mirage,16,5,1,3602,2320733
Sprout,Imperial,Mirage,12,16,2,3600,2320868
Nexus,Property,Mirage,16,6,1,3469,2320861
x-kom,Vexed,Inferno,16,8,1,3624,2320873
FaZe,mousesports,Inferno,16,10,1,3601,2320784
GoldenGitte,ex-SEAL,Mirage,16,5,1,3624,2320829
Sprout,Imperial,Inferno,14,16,2,3600,2320868
Enyoy,Virtus.pro,Train,9,16,2,3469,2320863
North,Astralis,Inferno,4,16,2,3361,2319888
